;tlg0032005apologia.replicatio.v03.txt;tlg0007096tranquillitate.replicatio.v03.txt;tlg0007095ira.replicatio.v03.txt;tlg0059038axiochus.replicatio.v03.txt;tlg0059008politicus.replicatio.v03.txt;tlg0059004phaedo.replicatio.v03.txt;tlg0059034leges.replicatio.v03.txt;tlg0059002apologia.replicatio.v03.txt
tlg0032005apologia.replicatio.v03.txt;0;0,13354314926644328;0,12983517438562742;0,06466125187173599;0,06441813838766286;0,035628038786465366;0,05873236978287877;0,03354711663228027
tlg0007096tranquillitate.replicatio.v03.txt;0,13354314926644328;0;0,011667162679491083;0,1318618753663532;0,10251621989000048;0,10954420665367781;0,11480755949862176;0,13485497506718647
tlg0007095ira.replicatio.v03.txt;0,12983517438562742;0,011667162679491083;0;0,1361553714420206;0,11139505698639762;0,10931194210472395;0,1296881098220124;0,13766100474962872
tlg0059038axiochus.replicatio.v03.txt;0,06466125187173599;0,1318618753663532;0,1361553714420206;0;0,04647900726312726;0,06169989652226926;0,044430342140321044;0,0764376035531582
tlg0059008politicus.replicatio.v03.txt;0,06441813838766286;0,10251621989000048;0,11139505698639762;0,04647900726312726;0;0,050368876775494176;0,01750259362025952;0,07916426427612733
tlg0059004phaedo.replicatio.v03.txt;0,035628038786465366;0,10954420665367781;0,10931194210472395;0,06169989652226926;0,050368876775494176;0;0,051250313703313566;0,026777587011734938
tlg0059034leges.replicatio.v03.txt;0,05873236978287877;0,11480755949862176;0,1296881098220124;0,044430342140321044;0,01750259362025952;0,051250313703313566;0;0,06592309124612694
tlg0059002apologia.replicatio.v03.txt;0,03354711663228027;0,13485497506718647;0,13766100474962872;0,0764376035531582;0,07916426427612733;0,026777587011734938;0,06592309124612694;0
