αι ;0,01764430941808834
 κα;0,01178234790059983
και;0,009776427514216717
 ου;0,00882215470904417
ων ;0,008666355067383344
ον ;0,008393705694476903
 το;0,007984731635117238
οι ;0,007906831814286827
ιν ;0,007575757575757576
ου ;0,006855184233076264
του;0,006757809457038248
 ει;0,0062709355768481734
ειν;0,00625146062164057
ν ε;0,0061735608008101584
ι ε;0,006037236114356937
 αν;0,005998286203941731
ι τ;0,005978811248734128
ος ;0,005959336293526525
εν ;0,005628262054997273
ν τ;0,005569837189374464
ουτ;0,005297187816468022
 με;0,005102438264391992
ις ;0,005082963309184389
ν α;0,005063488353976786
τε ;0,005044013398769183
αυτ;0,004966113577938771
μεν;0,004907688712315962
υτο;0,004907688712315962
ι ο;0,004790838981070343
ς ε;0,004771364025862741
ν ο;0,004751889070655138
ει ;0,004459764742541092
αν ;0,00438186492171068
ι α;0,004342915011295474
τι ;0,0043039651008802676
ς α;0,0043039651008802676
 δε;0,004265015190465062
υς ;0,004226065280049856
αλλ;0,004226065280049856
 αλ;0,004167640414427047
τα ;0,004128690504011841
ους;0,0041092155488042376
ως ;0,004031315727973826
 πο;0,0040118407727662226
δε ;0,0038949910415206047
 οι;0,0037391913998597805
ην ;0,0037391913998597805
 τι;0,0036612915790293684
ναι;0,0036028667134065592
των;0,003563916802991353
ωι ;0,003486016982160941
ν κ;0,0033302173405001167
ι δ;0,003310742385292514
ες ;0,0032328425644621017
ι π;0,0032328425644621017
 δι;0,0031354677884240867
ς τ;0,0030965178780088805
ι κ;0,0030186180571784684
ι μ;0,0029991431019708655
 τα;0,0029407182363480563
ν π;0,002804393549894835
πολ;0,002804393549894835
οντ;0,002784918594687232
ας ;0,002765443639479629
τον;0,002765443639479629
 υμ;0,002726493729064423
εγω;0,002687543818649217
 αυ;0,002629118953026408
 εγ;0,002570694087403599
αρ ;0,002570694087403599
 πα;0,002570694087403599
ς ο;0,002570694087403599
τοι;0,002551219132195996
 απ;0,002531744176988393
 εμ;0,00251226922178079
ουν;0,00251226922178079
υτω;0,002473319311365584
ινα;0,002473319311365584
γαρ;0,002453844356157981
 γα;0,002434369400950378
λεγ;0,0024148944457427746
 πρ;0,0024148944457427746
ν μ;0,0023954194905351717
γω ;0,002375944535327569
υν ;0,002356469580119966
το ;0,002356469580119966
 τω;0,0023369946249123625
 επ;0,0023369946249123625
 μη;0,0023175196697047596
 εν;0,0022590948040819504
 η ;0,0022590948040819504
 εσ;0,0021617200280439355
ντα;0,0021422450728363325
λλο;0,0021227701176287296
 τη;0,0021032951624211263
ουδ;0,0020643452520059205
ενο;0,0020643452520059205
ν δ;0,0020643452520059205
τιν;0,0020643452520059205
 ω ;0,0020448702967983175
 λε;0,0020059203863831113
περ;0,0020059203863831113
ς κ;0,0020059203863831113
