;tlg0032005apologia.replicatio.v03.txt;tlg0007096tranquillitate.replicatio.v03.txt;tlg0007095ira.replicatio.v03.txt;tlg0059038axiochus.replicatio.v03.txt;tlg0059008politicus.replicatio.v03.txt;tlg0059004phaedo.replicatio.v03.txt;tlg0059034leges.replicatio.v03.txt;tlg0059002apologia.replicatio.v03.txt
tlg0032005apologia.replicatio.v03.txt;0;0.02974991315954964;0.02889412468380747;0.017689979352245734;0.017785212197690758;0.013049978373470932;0.01699248003167212;0.012391147025176984
tlg0007096tranquillitate.replicatio.v03.txt;0.02974991315954964;0;0.007229023837014519;0.029261701435944972;0.027253268654819314;0.02820080899405988;0.02837401381026618;0.029939269818849333
tlg0007095ira.replicatio.v03.txt;0.02889412468380747;0.007229023837014519;0;0.028990930608815947;0.02765232852948634;0.02780318274771865;0.02921101866740009;0.029641108620606104
tlg0059038axiochus.replicatio.v03.txt;0.017689979352245734;0.029261701435944972;0.028990930608815947;0;0.014960975610514545;0.01746533607911765;0.014379368800806104;0.01894926094821685
tlg0059008politicus.replicatio.v03.txt;0.017785212197690758;0.027253268654819314;0.02765232852948634;0.014960975610514545;0;0.01593340111989644;0.008956258354384607;0.0195249874521335
tlg0059004phaedo.replicatio.v03.txt;0.013049978373470932;0.02820080899405988;0.02780318274771865;0.01746533607911765;0.01593340111989644;0;0.015931345423667132;0.01130199665745117
tlg0059034leges.replicatio.v03.txt;0.01699248003167212;0.02837401381026618;0.02921101866740009;0.014379368800806104;0.008956258354384607;0.015931345423667132;0;0.017680104250682768
tlg0059002apologia.replicatio.v03.txt;0.012391147025176984;0.029939269818849333;0.029641108620606104;0.01894926094821685;0.0195249874521335;0.01130199665745117;0.017680104250682768;0
